context,response,label,explanation
쥐를 잡기 위한 제품의 효과에 대한 부정적인 리뷰,이 제품 덕분에 쥐들이 집에서 안전하게 살 수 있겠어요!,Sarcasm,"제품이 쥐를 잡지 못한다는 점을 역설적으로 표현하여, 오히려 쥐에게 안전하다는 비꼬는 표현이기 때문에 풍자입니다."
쥐를 잡기 위한 제품의 효과에 대한 부정적인 리뷰,이 제품은 쥐를 잡는 데 전혀 효과가 없습니다.,Non-Sarcasm,"제품의 효과 부족을 직접적으로 지적하며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
어떤 경험이나 물건에 대한 강한 불만과 혐오감을 표현한 리뷰,"와, 이거 정말 최고의 경험이었어요. 두 번 다시는 하고 싶지 않네요!",Sarcasm,긍정적인 표현을 사용하여 실제로는 부정적인 감정을 비꼬고 있기 때문에 풍자입니다.
어떤 경험이나 물건에 대한 강한 불만과 혐오감을 표현한 리뷰,정말 끔찍하고 불쾌한 경험이었습니다.,Non-Sarcasm,"직설적으로 불만과 혐오감을 표현하고 있어, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
자석의 성능에 대한 부정적인 리뷰,자석의 자력이 약해서 기대에 못 미칩니다.,Non-Sarcasm,"자석의 성능 문제를 직접적으로 언급하며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
고양이의 반응에 대한 놀라움과 불만을 표현한 리뷰,"이 고양이는 센서와 초음파가 무슨 소용인지 모르나 봐요, 그냥 무시하네요!",Sarcasm,"센서와 초음파의 효과를 무시하는 고양이에 대한 비꼬는 표현으로, 고양이의 무관심을 강조하기 위해 풍자적 요소를 사용하고 있습니다."
고양이의 반응에 대한 놀라움과 불만을 표현한 리뷰,"센서가 작동하고 초음파 소리가 나지만, 생후 2개월 된 고양이가 전혀 반응하지 않습니다.",Non-Sarcasm,"고양이가 센서와 소리에 반응하지 않는 사실을 그대로 전달하고 있으며, 감정적 과장 없이 상황을 설명하고 있기 때문에 풍자가 아닙니다."
제품 품질에 대한 불만을 나타내는 리뷰,이 바지 덕분에 중국산의 진정한 가치를 깨달았어요!,Sarcasm,중국산 제품의 낮은 품질을 역설적으로 칭찬하는 듯한 표현을 사용하여 제품의 문제점을 비꼬고 있기 때문에 풍자입니다.
제품 품질에 대한 불만을 나타내는 리뷰,"제품 품질이 기대 이하이며, 가격 대비 만족스럽지 않습니다. 중국산 제품이라는 점이 아쉽습니다.",Non-Sarcasm,"제품의 품질과 가격에 대한 불만을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
윈도우 실행 문제에 대한 사용자 불만과 혼란,"아, 윈도우가 정품이니까 아마도 외계인이 방해하고 있는 것 같아요!",Sarcasm,정품 윈도우임에도 불구하고 문제를 겪고 있다는 점을 과장하여 외계인의 개입을 언급함으로써 풍자적인 요소를 추가했습니다.
윈도우 실행 문제에 대한 사용자 불만과 혼란,윈도우 정품을 사용하고 새 컴퓨터임에도 불구하고 로딩 화면에서 팅기는 문제가 발생하고 있습니다.,Non-Sarcasm,"문제의 원인에 대한 직접적인 질문과 상황 설명을 통해 사실을 전달하고 있으며, 비꼬거나 과장된 표현이 없기 때문에 풍자가 아닙니다."
제품 사용 설명 부족으로 인한 연결 문제에 대한 불만 리뷰,"한 달 뒤에는 별점 5개 줄 수 있길 바라며, 설명서는 그냥 장식인가 봐요.",Sarcasm,설명서를 '장식'이라고 표현함으로써 사용 설명의 부실함을 비꼬는 표현이므로 풍자입니다.
제품 사용 설명 부족으로 인한 연결 문제에 대한 불만 리뷰,사용 설명이 부족해서 연결에 어려움을 겪고 있습니다. 개선이 필요합니다.,Non-Sarcasm,"연결 문제에 대한 불만을 직설적으로 표현하고 있으며, 과장되거나 비꼬는 표현 없이 문제를 전달하고 있기 때문에 풍자가 아닙니다."
트라이탄 빨대컵의 불편함에 대한 부정적인 리뷰,이 빨대컵 덕분에 불편함의 신세계를 경험했어요. 쌍둥이라 두 배로요!,Sarcasm,"‘불편함의 신세계’라는 표현을 사용하여 제품의 불편함을 비꼬고 있으며, 쌍둥이라 두 배로 불편하다는 점을 강조하여 풍자적입니다."
트라이탄 빨대컵의 불편함에 대한 부정적인 리뷰,"트라이탄 빨대컵이 너무 불편해서 쌍둥이를 위해 두 개 샀지만, 한 번만 사용했습니다.",Non-Sarcasm,"제품의 불편함을 직접적으로 설명하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
새 제품이 중고처럼 느껴지는 것에 대한 불만,"새 제품인데 중고의 매력을 느끼게 해주다니, 참 독특하네요!",Sarcasm,"새 제품이 중고처럼 보이는 것을 '기분 좋은 느낌'이라고 역설적으로 표현하여, 불만을 풍자적으로 드러내고 있습니다."
새 제품이 중고처럼 느껴지는 것에 대한 불만,새 제품이 중고 제품처럼 보이고 느껴져서 실망스럽습니다.,Non-Sarcasm,"제품이 기대와 다르게 중고처럼 느껴진다는 점을 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
게임의 품질에 대한 심각한 불만 리뷰,이 게임은 무료로 제공해도 누가 할까요? 300원도 아까운 걸요.,Sarcasm,"무료 게임보다도 품질이 떨어진다는 점을 강조하며, 300원이라는 가격이 아깝다는 과장된 표현을 사용하여 풍자하고 있습니다."
게임의 품질에 대한 심각한 불만 리뷰,이 게임은 무료 게임보다도 완성도가 낮아서 300원을 지불한 것에 대해 매우 후회하고 있습니다.,Non-Sarcasm,"게임의 품질이 매우 낮다는 사실을 직접적으로 언급하며, 가격에 대한 후회를 솔직하게 표현하고 있어 비꼬는 요소가 없습니다."
현수막 주문에 대한 불만 리뷰,"와, 제가 주문한 현수막이 아닌 예술 작품이 왔네요!",Sarcasm,"엉뚱한 현수막을 예술 작품이라고 비꼬며, 기대와 다른 결과에 대한 실망을 풍자적으로 표현하고 있습니다."
현수막 주문에 대한 불만 리뷰,주문한 현수막과 다른 제품이 배송되었습니다.,Non-Sarcasm,"주문한 것과 다른 제품이 왔다는 사실을 직접적으로 설명하고 있으며, 비꼬는 표현 없이 문제를 전달하고 있습니다."
제품의 사용 불편함에 대한 고객 불만 리뷰,제품이 물건과 한 몸이 되도록 설계되었나 봐요.,Sarcasm,제품의 불편한 설계를 비꼬기 위해 '한 몸이 되도록 설계되었다'는 과장된 표현을 사용하여 풍자하고 있습니다.
제품의 사용 불편함에 대한 고객 불만 리뷰,패드가 물건과 함께 떨어져서 사용하기 불편합니다.,Non-Sarcasm,"패드의 불편한 사용성을 직접적으로 설명하고 있으며, 비꼬는 표현 없이 사실만 전달하고 있어 풍자가 아닙니다."
어떤 문제나 상황이 복잡하고 스트레스를 유발한다는 불만,이 상황이 너무 복잡하고 스트레스를 줍니다.,Non-Sarcasm,"상황의 복잡함과 스트레스를 직접적으로 표현하고 있으며, 비꼬거나 과장된 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
배송 및 포장 상태에 대한 고객 불만 리뷰,정말 완벽한 쇼핑 경험이었어요! 다음번엔 배송도 안 하고 포장도 안 해주시면 좋겠어요.,Sarcasm,"배송과 포장이 엉망인 상황을 비꼬아, '완벽한 쇼핑 경험'이라는 과장된 표현을 사용하여 풍자합니다."
배송 및 포장 상태에 대한 고객 불만 리뷰,"배송일자가 맞지 않고 사전 안내도 없었으며, 포장 상태도 허술해서 매우 실망했습니다.",Non-Sarcasm,"배송과 포장에 대한 구체적인 불만을 직접적으로 표현하고 있으며, 비꼬는 요소가 없기 때문에 풍자가 아닙니다."
음질 문제에 대한 고객의 불만과 해결 요청,"아, 음질이 깨지는 건 아마도 새로운 음악 장르인가봐요! 정말 혁신적이네요.",Sarcasm,음질 문제를 혁신적인 음악 장르에 비유하며 비꼬는 표현이기 때문에 풍자입니다.
음질 문제에 대한 고객의 불만과 해결 요청,음질이 자주 깨져서 불편합니다. 해결책을 꼭 마련해 주세요.,Non-Sarcasm,"음질 문제에 대해 직접적으로 불만을 표현하고 있으며, 해결을 요청하는 내용이기 때문에 풍자가 아닙니다."
제품이나 서비스에 대한 극도의 불만을 표현하는 리뷰,"이 정도면 예술작품이네요, 다시 만들어야겠어요.",Sarcasm,제품의 품질이 매우 낮음을 반어적으로 '예술작품'에 비유하여 비꼬고 있기 때문에 풍자입니다.
제품이나 서비스에 대한 극도의 불만을 표현하는 리뷰,제품이 너무 불만족스러워서 다시 제작해야 할 것 같습니다.,Non-Sarcasm,"제품의 문제점을 직접적으로 지적하며, 개선을 요구하는 표현으로 풍자적 요소가 없습니다."
게임 스토리와 조작감에 대한 부정적인 리뷰,스토리가 지루하고 탈것 조작감이 매우 불편하여 게임이 질리는 느낌이 듭니다. 3편이 빨리 스팀에 출시되었으면 좋겠습니다.,Non-Sarcasm,"게임의 문제점을 직설적으로 표현하고 있으며, 비꼬는 요소 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
커튼 배송에 대한 고객 불만 리뷰,"아마 커튼이 벽을 차지할 생각은 안 한 것 같아요, 주름 없는 완벽한 막이네요!",Sarcasm,커튼이 벽에 맞지 않는 상황을 비꼬며 '완벽한 막'이라는 표현을 사용하여 상황의 부조리를 강조하는 풍자입니다.
커튼 배송에 대한 고객 불만 리뷰,"통화로 벽 사이즈를 정확히 전달했음에도 불구하고, 커튼이 너무 타이트하게 와서 벽에 맞지 않습니다.",Non-Sarcasm,"배송된 커튼이 벽 사이즈에 맞지 않는 문제를 사실적으로 설명하고 있으며, 감정을 과장하거나 비꼬는 표현이 없기 때문에 비풍자입니다."
게임 서버의 성능과 이용 가능성에 대한 부정적인 리뷰,"아시아 서버가 홍콩 하나뿐이라니, 정말 글로벌 게임이네요!",Sarcasm,‘정말 글로벌 게임이네요’라는 표현을 통해 서버의 부족함을 비꼬는 방식으로 풍자하고 있습니다.
게임 서버의 성능과 이용 가능성에 대한 부정적인 리뷰,"무료 기간 동안 저녁 시간에 테스트해봤지만, 아시아 서버는 홍콩 하나밖에 없고, 그마저도 사람이 없어서 불만입니다.",Non-Sarcasm,"서버의 수와 이용 가능성에 대한 사실을 직접적으로 전달하고 있으며, 비꼬거나 과장된 표현이 없어 풍자가 아닙니다."
제품의 용량과 향에 대한 혼합된 감정의 리뷰,"용량이 커서 만족스럽지만, 향이 너무 강한 점이 아쉽습니다.",Non-Sarcasm,"제품의 장점과 단점을 직접적으로 언급하며, 과장이나 비꼼 없이 사실을 전달하고 있습니다."
배송 지연에 대한 고객 불만 리뷰,"내년 겨울에 입으려면 지금 주문해야겠네요, 배송이 이렇게 느리면!",Sarcasm,내년에 입으려면 미리 주문해야 한다는 과장된 표현을 사용하여 배송 지연을 비꼬고 있습니다.
배송 지연에 대한 고객 불만 리뷰,11월 10일에 주문했지만 11월 27일에 도착하여 배송이 너무 오래 걸렸습니다. 참고하시기 바랍니다.,Non-Sarcasm,"배송 지연에 대한 사실적인 불만을 표현하고 있으며, 비꼬거나 과장된 표현 없이 직접적으로 문제를 지적하고 있기 때문에 풍자가 아닙니다."
음식 배달 서비스의 맛에 대한 부정적인 리뷰,"와, 이렇게 빠르게 맛없는 음식을 받을 수 있다니, 정말 놀랍네요!",Sarcasm,"빠른 배송을 칭찬하는 듯하지만, 동시에 음식의 맛없음을 비꼬아 표현하고 있어 풍자입니다."
음식 배달 서비스의 맛에 대한 부정적인 리뷰,배송은 빨랐지만 음식 맛이 별로여서 동네에서 사 먹는 것이 더 나았습니다.,Non-Sarcasm,"배송 속도와 음식 맛에 대해 직접적으로 평가하고 있으며, 비꼬는 표현 없이 사실을 전달하고 있기 때문에 풍자가 아닙니다."
구매한 제품이 누락되어 불편함을 겪은 고객의 리뷰,가위가 없어서 동생네 집에 가는 건 정말 예상치 못한 일상이네요! 완전 스릴 넘치는 쇼핑이었어요.,Sarcasm,"가위의 누락을 유머러스하게 표현하며, 쇼핑의 예상치 못한 상황을 비꼬는 방식으로 풍자적입니다."
구매한 제품이 누락되어 불편함을 겪은 고객의 리뷰,"구입한 가위가 누락되어 불편했지만, 동생 집에 니퍼가 있어서 문제를 해결할 수 있었습니다.",Non-Sarcasm,"문제를 사실적으로 설명하고 있으며, 불편함을 겪었지만 해결 방법을 찾았다는 점을 직접적으로 전달하고 있어 풍자가 아닙니다."
2차 세계대전을 배경으로 한 스나이핑 게임에 대한 실망스러운 리뷰,2차 대전이 이렇게 쉬웠다면 역사가 바뀌었겠네요.,Sarcasm,역사적 사실과 게임의 난이도를 과장하여 비교함으로써 게임의 낮은 사실성을 비꼬고 있습니다.
