,context,response,label,explanation
572,"B: 문화생활을 좀 즐기시나요?
A: 아니, 그런 거 관심 없어. 
B: 저는 뮤지컬을 좋아해서 자주 가봐요. 
A: 아, 정말? 그런데 뮤지컬 표 구하기 힘들잖아. 
B: 그래서 예매를 미리미리 해놓아야 하는데, 매번 힘들어요.",A: 그게 바로 뮤지컬 즐기는 재미잖아.,Sarcasm,"뮤지컬 표 예매가 어렵다는 A의 말에 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
573,"A: 정치에 대해서 어떻게 생각해?
B: 음, 정치를 잘 모르긴 해도 국정원이랑 이런 곳들이 좀 그렇지 않아?
A: 어떤 면에서 그렇다는 거야?
B: 그들이 정치에 간섭한다는 이야기가 많잖아. 정말 그럴까?","A: 아니, 그런 일이 일어날 리가 없잖아.",Non-Sarcasm,이 대화는 A가 B의 의견에 대해 직접적으로 반박하며 자신의 생각을 표현하고 있어 비꼬거나 풍자하는 것이 아니다. A는 B의 의견에 진지하게 반응하며 논의에 참여하고 있다.
574,"A: 요즘 너무 더워서 시원한 음식을 찾고 있습니다. 추천해 주실 수 있으신가요?
B: 그럼요. 저는 이럴 때 채소와 육수로 만든 냉국을 추천드리고 싶네요.
A: 그게 정말 시원할 것 같네요. 혹시 레시피를 알 수 있을까요?
B: 아, 저는 요리를 잘 못해서.. 그냥 채소와 육수를 섞어서 끓이면 되는 거 아닌가요?","A: 아, 그렇군요. 그럼 요리사가 필요 없겠네요, 간단하니까.",Sarcasm,실제로 채소와 육수만 섞어서 끓이면 맛있는 국이 나오지 않을 것이다. 그래서 이를 긍정적으로 비꼬아 말한다.
575,"A: 쿠키런 오븐 브레이크와 쿠키런 킹덤의 차이점을 알고 계시나요?
B: 네, 약간 알고 있습니다. 쿠키런 오븐 브레이크는 달리기 게임이고, 쿠키런 킹덤은 RPG 게임이라는 걸 알고 있습니다.
A: 그렇군요. 하지만 둘 다 캐릭터와 스토리는 같아서 헷갈릴 수 있을 것 같습니다.
B: 그러게요. 아직 쿠키런 킹덤에 익숙해지지 못해서 게임 방식이 좀 어렵게 느껴집니다.",A: 게임을 어렵게 만들어서 도전의 재미를 느끼게 해주는 개발자들 정말 감사하죠.,Sarcasm,"실제로 게임이 어렵다고 느껴지지만, 그것을 게임 개발자가 특별히 어렵게 만든 것처럼 비꼬아 말한다."
576,"A: 취업 준비는 어떻게 되고 있나요?
B: 아직 회사에서 연락이 오지 않아서 조금 불안하네요.
A: 뭐 어떤 회사든지 좋은 회사로 연락 올 거예요.
B: 그런 말씀 감사합니다. 그런데 아직 준비가 많이 부족해서 좋은 회사로부터의 연락을 기다리기가 힘들어요.","A: 아, 그럼 불안하게 기다리는 게 취업 준비의 일부겠네요.",Sarcasm,B가 좋은 회사로부터의 연락을 기다리기가 힘들다는 말에 대해 실제로는 B가 불안하고 스트레스 받고 있는 상황을 긍정적으로 변환하여 비꼬아 말한다.
577,"B: 너 요즘 학교 어때? 잘 다니고 있어?
A: 응, 생각보다 학교가 괜찮더라고. 새로운 사람들 만나고, 새로운 경험도 하는 게 좋아.
B: 그럼 회사는 어때? 거기서도 잘 지내고 있어?
A: 아니, 사실은 학교가 너무 좋아서 회사도 옮기려고 생각 중이야.","B: 그래, 너의 적응력이야말로 참 대단하다니까.",Sarcasm,"학교가 좋아서 회사도 옮기려고 생각하고 있다는 B의 말에 실제로는 부정적인 상황인데, 이 상황을 긍정적인 방향으로 비꼬아 말한다."
578,"B: 안녕하세요, 어떤 상품을 찾고 계시나요?
A: 아, 저는 후드 맨투맨을 찾고 있습니다.
B: 네, 그럼 이쪽으로 오시면 다양한 디자인의 후드 맨투맨을 보실 수 있습니다.
A: 이것도 괜찮네요. 그리고 여기 인형도 팔아요?
B: 네, 인형도 판매하고 있습니다. 어떤 종류의 인형을 찾으시나요?
A: 헬로키티 인형이 있으면 좋겠어요.
B: 아쉽게도 현재 헬로키티 인형은 재고가 없습니다.","A: 아, 잘 됐네요. 제 지갑이 구원받겠군요.",Sarcasm,"B는 헬로키티 인형을 찾고 있는데, 현재 재고가 없다는 A의 말에 대해 실제로는 부정적인 상황이지만, 긍정적인 방향으로 비꼬아 말한다."
579,"A: 부산 덕천동은 어떤가요? 이사 가려고 생각 중인데, 어떻게 생각하세요?
B: 저는 그곳이 마음에 듭니다. 예전에는 조용하고 아늑한 동네였지만 지금은 많이 변화했습니다.
A: 어떤 변화가 있었나요?
B: 많은 사람들이 살기 좋은 곳으로 바뀌었습니다. 다양한 음식점, 쇼핑몰, 공원 등이 생겼습니다. 
A: 그럼 수원에서 살면서 불편한 점은 없었나요?
B: 수원도 좋지만 트래픽이 좀 심한 편입니다.",A: 그럼 수원에서는 자동차 운전 연습하기 딱 좋겠네요.,Sarcasm,B의 마지막 말에서 수원의 트래픽이 심하다는 부정적인 상황을 긍정적인 방향으로 비꼬아 말한다.
580,"A: 요즘 운동 어떻게 하고 있어?
B: 응 피티랑 같이 하고 있어. 다리에 근육 붙이려고.
A: 그럼 피로하고 긴장감 있겠다.
B: 응, 다리가 무겁게 느껴져서 걷기도 힘들어.","A: 아, 너의 다리는 곧 철강이 될 거야.",Sarcasm,"실제로 다리가 무거워서 걷기 힘들다는 B의 말에, 이 상황을 힘든 상황 대신 긍정적인 결과를 기대하는 듯한 말로 비꼬아 말한다."
581,"B: 안녕하세요. 대학 생활 어떻게 지내고 계시나요?
A: 아, 안녕하세요. 그럭저럭 잘 지내고 있습니다.
B: 대학 생활 중에 가장 좋은 점은 무엇인가요?
A: 저는 아마도 자유로운 분위기와 다양한 동아리 활동이 가장 좋은 것 같습니다.
B: 그런데 그런 자유로움 속에서 식사를 잘 챙기시나요?
A: 사실 그게 가장 어렵네요. 매일 같이 즉석식품만 먹다 보니 건강이 걱정되기는 합니다.","B: 아, 즉석식품만 먹으시면 건강관리에 딱이겠네요.",Sarcasm,식사를 잘 챙기지 못하면서 건강을 걱정한다는 B의 말에 건강에 좋지 않은 즉석식품을 많이 먹으면서도 건강을 챙기고 있다는 듯이 비꼬아 말한다.
582,"B: 요즘 재택근무하시나요, 아니면 출근하시나요?
A: 저는 현재 휴직 중입니다.
B: 아, 그렇군요. 재택근무와 출근, 어떤 것을 더 선호하십니까?",A: 사실 둘 다 장단점이 있어서 그런 것을 딱 선택하기는 어렵습니다.,Non-Sarcasm,"대화에서 A는 자신의 상황을 진지하게 설명하며, 재택근무와 출근의 장단점을 고려하고 있는 모습을 보인다. 이처럼 직접적인 의사소통을 통해 상대방의 질문에 진솔하게 답변했기 때문에 이는 비꼬거나 풍자하는 것이 아니다."
583,"A: 이번에 개봉한 조커와 펭귄 맨 영화, 보셨어요?
B: 아니요, 공포 영화는 잘 못 보는 편이라서요.
A: 아, 그렇군요. 저는 특히 옛날 특수효과가 좋았어요. 
B: 저는 옛날 특수효과가 조금 유치하지 않았나 싶은데요?","A: 네, 정말로 고작 20년 전의 그 기술력에 감탄하지 않을 수 없죠.",Sarcasm,"상대방이 옛날의 특수효과를 유치하다고 했을 때, 그것을 과장하여 아주 기술적으로 발전했다고 비꼬아 말한다."
584,"A: 코로나 때문에 극장 가는 것도 어렵네요.
B: 응, 나도 오랜만에 영화나 보러 가고 싶었는데 말이야.
A: 마스크 없이 자유롭게 팝콘 먹으며 영화를 즐기는 날이 다시 올까요?
B: 아니, 이제 그런 일은 없을 것 같아. 이제 영원히 집에서 넷플릭스나 봐야지.","A: 그러게요, 넷플릭스도 정말 좋아요. 집에서 속옷 입고 영화 보는 게 최고죠.",Sarcasm,B의 희망 없는 마지막 대답에 대해 사실상 그렇지 않다는 것을 알면서도 과장해서 동의하면서 부정적인 상황을 긍정적인 방향으로 비꼬아 말한다.
585,"A: 오늘 날씨 정말 춥지 않으세요?
B: 네, 비가 오니까 더 춥게 느껴지네요. 
A: 그런 날에는 집에서 편하게 무엇을 하는 게 좋다고 생각하시나요?
B: 저는 귤을 까먹으면서 예능 프로그램을 보는 게 최고라고 생각합니다. ","A: 와, 그렇게 모험적인 활동을 하시다니 대단하시네요.",Sarcasm,"상대방이 귤을 먹고 예능을 보는 것이 최고라고 말했을 때, 실제로는 별로인 활동을 아주 흥미진진한 활동처럼 비꼬아 말한다."
586,"A: 너 MBTI 뭐야?
B: 제가 INFP입니다. 
A: 오, 나도 INFP야! 그럼 우리 다 introvert라는 거지.
B: 네, 그런 것 같아요. 사람들 사이에서 무리하지 않고 혼자 있는 시간을 좋아하죠.
A: 맞아, 나도 그래. 사람들이랑 있으면 너무 힘들어져서.","B: 와, 우리 같이 혼자 있으면 완전 파티 분위기겠네요.",Sarcasm,"A가 사람들과 함께하는 것이 힘들다고 했을 때, 실제로는 부정적인 상황인데 이를 긍정적인 방향으로 비꼬아 말한다."
587,"B: 이번 주말에 치킨이랑 피자 중에 어떤 거 드시고 싶으세요?
A: 그럼 저는 치킨을 선호합니다.
B: 그럼 치킨으로 하겠습니다. 배도 고프시죠?
A: 아니요, 전혀 배고프지 않습니다.",B: 그렇군요. 그럼 통치킨을 주문해야겠어요.,Non-Sarcasm,"이 대화에서 A는 배고프지 않다고 명확히 답변했으며, B는 그런 A의 말을 진지하게 받아들여 통치킨을 주문하겠다고 결정했다. 서로의 의사를 존중하며 직접적인 의사소통을 하고 있어 비꼬는 느낌이 없다."
588,"A: 오늘 저녁에 뭐 먹을까?
B: 미세먼지 때문에 밖에 나가기 싫어서 집에서 먹을까 생각 중이야.
A: 그럼 배달 음식 시키는 건 어때?",B: 그게 또 문제지. 배달원들이 미세먼지에 노출되는 거 보면 마음이 안 좋아서.,Non-Sarcasm,이 대화는 A가 저녁식사에 대한 제안을 하고 B가 그에 대해 진지하게 걱정을 표현했기 때문에 비꼬거나 풍자가 아닌 직접적인 의사소통으로 보인다. B는 미세먼지로 인해 배달원의 건강을 우려하며 자신의 감정을 솔직하게 전달하고 있다.
589,"A: 오늘의 핫딜 정보 좀 알아보셨나요?
B: 네, 핫딜 카페에서 멋진 상품을 발견했어요.
A: 그래요? 어떤 상품인가요?
B: 생필품을 구입하려고 했는데, 저렴하게 팔고 있더라고요. 그래서 바로 구매하였어요.
A: 아 그러셨군요. 가격도 싸고 좋았겠어요.
B: 그런데 물건값을 적립금으로 다 써버렸어요.","A: 아, 그럼 이제 편하게 쇼핑할 수 있겠네요.",Sarcasm,상대방이 적립금을 모두 사용해버렸다는 것은 일반적으로 부정적인 상황이다. 하지만 이를 긍정적인 상황처럼 표현하여 비꼬아 말한다.
590,"B: 저는 요즘에 베리를 많이 먹고 있어요. 
A: 아 그래서? 
B: 저는 베리를 먹으면 살이 빠진다고 들었거든요. 
A: 그래서 몸무게가 어떻게 돼요?
B: 저는 이번 주에 2킬로 정도 살이 빠졌어요.","A: 우와, 놀랍다. 베리가 그렇게 효과적이라니!",Sarcasm,"A의 마지막 말은 실제로는 자신의 몸무게가 감소했다는 긍정적인 상황을 표현하는 것인데, B는 이를 부정적인 상황으로 비꼬아 표현한다."
591,"B: 주말에 뭐 하실 계획이세요?
A: 주말에는 친구들과 함께 고기를 먹으러 가려고요. 
B: 그래요? 삼겹살을 좋아하시나요, 소고기를 좋아하시나요?
A: 아, 저는 둘 다 좋아해서 선택하기가 힘들어요. ","B: 그럼 정말로 어려운 문제네요, 고기 선택하기가.",Non-Sarcasm,"이 대화는 서로의 흥미와 선호에 대해 진지하게 논의하고 있으며, 비꼼이나 풍자의 요소가 없이 직접적인 대화가 이루어졌다. A와 B가 고기에 대한 취향을 진지하게 이야기하고 있기 때문이다."
592,"A: 요즘 가게에서 파는 김치가 맛이 없어서 집에서 직접 김치를 담가 보려고 합니다.
B: 그렇군요. 배추김치를 담그는 데 어떤 재료들이 필요한지 아시나요?
A: 네, 배추와 고춧가루, 소금, 쌀풀 등을 준비했습니다. 
B: 그러면 비용은 얼마나 드나요?
A: 재료 비용이 생각보다 만만치 않아서, 한 통에 3만 원 정도 들 것 같습니다.","B: 아, 그러면 저도 집에서 김치를 담가볼게요. 이렇게 싸니까.",Sarcasm,"실제로는 비용이 많이 드는 상황을, 적게 든다고 비꼬아 말한다."
593,"B: 프랑스 여행 가본 적 있으세요?
A: 아니요, 저는 혼자서는 해외여행을 가본 적이 없습니다.
B: 그렇군요. 제가 추천해 드릴 수 있는 몇 가지 장소들이 있는데, 참고하시면 좋을 것 같아요.
A: 감사합니다. 하지만 혼자 여행하는 것이 좀 무서워서 그런 정보들은 별로 필요하지 않습니다.","B: 오, 당신은 정말 독립적이신 분이시군요. 자기 자신만 믿고 여행하는 것이야말로 진정한 여행자의 길이죠.",Sarcasm,"B가 혼자 여행하기 무서워하며 여행 정보를 필요로 하지 않는다고 했을 때, 이를 긍정적으로 비꼬아 말한다."
594,"A: 내 머리 어때 보여?
B: 네, 보입니다. 앞머리는 풍성하고 뒷머리는 조금 휑하네요.
A: 맞아. 머리 뒤가 휑하면 어떡해야 되지?
B: 어려운 문제네요. 혹시 머리 뒤에 공기를 넣는 건 어떨까요?","A: 오 그래, 바람직한 방향이네.",Sarcasm,"실제로는 공기를 머리 뒤에 넣을 수 없는 상황인데, 이를 가능한 것처럼 비꼬아 말한다."
595,"B: 어, 너 오늘 피부 상태 완전 안 좋네. 에센스라도 사야겠다.
A: 그러게, 피부 진짜 엉망이야. 근데 내일 백신 접종 예약 있어서 그냥 두려고.
B: 백신 맞으면 에센스 못 바르는 거야?
A: 아니 그런 건 아닌데, 귀찮아서...","B: 그래, 백신 접종하면 피부도 다 회복되겠지.",Sarcasm,B가 백신 접종을 핑계로 에센스를 바르기 귀찮다는 말에 A가 귀찮음을 무시하고 건강한 피부를 얻을 수 있다는 비꼬는 말을 한다.
596,"B: 어제 도서관에서 책 빌려오셨다고 들었는데요, 무슨 책이었나요?
A: 네, 저는 추리소설을 좋아해서 미야베 미유키 작가의 책을 빌려왔어요.
B: 미야베 미유키 작가의 책이라면 분명히 흥미로울 것 같네요. 어떤 이야기인가요?
A: 아직 읽어보지 않아서 잘 모르겠습니다. ","B: 아, 그럼 정말 좋은 선택이시네요. 책장에서 그 책을 보는 것만으로도 만족감을 느낄 수 있으니까요.",Sarcasm,"B가 책을 빌려오긴 했지만 아직 읽지 않았다는 상황에 대해, 그것을 훌륭한 선택으로 비꼬아 말한다."
